name,tipo,latitude,longitude,cep
Santander,bank,-25.4546980,-49.2670931,Sem CEP
Hiper Center Comper Brilhante,supermarket,-20.4792346,-54.6410944,79006-560
Supermercado Santo Antônio,supermarket,-22.0266909,-47.8987486,13574-033
Caixa Econômica Federal,bank,-7.1346531,-34.8776162,Sem CEP
Zancheta Veiculos,car,-22.6592849,-50.4186160,Sem CEP
Magia Colchões,bed,-22.6594464,-50.4186723,Sem CEP
Companhia do Papel,stationery,-22.6589169,-50.4183051,Sem CEP
Zancheta Veiculos,car,-22.6590164,-50.4186224,Sem CEP
Posto Via Sul,convenience,-26.9148714,-49.0570713,Sem CEP
Takai,car,-26.9155204,-49.0579966,Sem CEP
Top Car Jaguar Land Rover,car,-26.9152480,-49.0569711,Sem CEP
Toyota,car,-19.8095118,-43.1680452,Sem CEP
Super Comercial Monlevade,supermarket,-19.8102833,-43.1681187,Sem CEP
Super Comercial Monlevade,supermarket,-19.8085554,-43.1695471,Sem CEP
Magazine Luiza,department_store,-23.7064283,-46.5514941,09710-001
Vivo,mobile_phone,-24.7034730,-47.5604411,Sem CEP
Lotérica,lottery,-24.7023081,-47.5607545,Sem CEP
Papelaria e Lan House,stationery,-24.7024890,-47.5606046,Sem CEP
Peixaria da Barra,seafood,-26.3597050,-48.8320396,89232-302
Arte Casa,variety_store,-26.3602003,-48.8315195,Sem CEP
Sem nome,lottery,-26.3591956,-48.8313647,Sem CEP
Koerich,furniture,-26.3606585,-48.8321593,89209-680
Lojas Milium,department_store,-26.3611031,-48.8282717,89235-562
Supermercado Vitorino,supermarket,-26.3610190,-48.8289836,89209-680
Sem nome,kiosk,-26.3600753,-48.8321047,Sem CEP
Insinuante,electronics,-15.2462311,-40.2464174,Sem CEP
Marmoraria Meira,kitchen,-23.9911802,-53.1454425,87470-000
Gens Reparação Automotiva,car_repair,-29.6841201,-53.7953177,97050-460
Banco do Brasil,bank,-27.2849698,-50.5798171,Sem CEP
Caixa Econômica Federal,bank,-27.2844929,-50.5789094,Sem CEP
Itaú,bank,-27.2857727,-50.5786763,Sem CEP
Auto Som,car_repair,-25.4583960,-49.2243187,Sem CEP
Papelaria Rudnick,gift,-25.4630189,-49.2234466,Sem CEP
JS Pneus,tyres,-26.2366107,-48.8182354,89226-001
Freitas Pneus,tyres,-26.2446036,-48.8199575,89226-001
Bistek Supermercado,supermarket,-26.2580314,-48.8196456,89226-000
Itaú,bank,-26.2723766,-48.8282160,89227-004
Mercado Todo Dia,supermarket,-26.2714588,-48.8286782,89227-015
Banco do Brasil,bank,-26.2720294,-48.8287579,89227-015
Supermercado Santa Catarina,supermarket,-26.6454669,-48.6867274,88390-000
Universo Kyly,clothes,-26.7647894,-49.1690959,Sem CEP
Posto Delta,convenience,-26.8521975,-49.1512592,Sem CEP
Ferro Velho Beira Rio,car_parts,-27.8124454,-50.3029686,Sem CEP
Sem nome,vacant,-26.9190436,-49.0657743,Sem CEP
BK Bikes,bicycle,-25.4589626,-49.2393534,81270-730
Beltrame,yes,-29.6938390,-53.7600255,97110-800
Caixa Verde Vale,bank,-26.9205944,-49.0982060,89036-400
Brasil Atacadista,wholesale,-26.8542948,-49.0854714,Sem CEP
Navesa Ford,car,-16.6705114,-49.2736034,Sem CEP
Sem nome,supermarket,-23.0952045,-46.8484502,Sem CEP
Sucata do Edinho,car_parts,-7.1713196,-34.8672172,Sem CEP
Padaria Forno do Dão,bakery,-22.9365208,-43.3329981,22750-012
Vianense,supermarket,-22.9378527,-43.3333560,Sem CEP
Caneco de Ouro,convenience,-21.4222136,-50.0794843,Sem CEP
Magazine Marconato,clothes,-26.3457103,-48.8334033,Sem CEP
Mercado Ferreira,supermarket,-9.4215471,-36.6431044,Sem CEP
Sem nome,supermarket,-9.4216697,-36.6431803,Sem CEP
Padaria Rainha Palmeirense,bakery,-9.4060711,-36.6289814,Sem CEP
Caixa Econômica Federal,bank,-9.4065314,-36.6296435,Sem CEP
Bradesco,bank,-9.4065291,-36.6314205,Sem CEP
Lojas Insinuante,yes,-9.4066317,-36.6316319,Sem CEP
Ideal Tecidos e Roupas,clothes,-9.4075508,-36.6315229,Sem CEP
Unicompras,supermarket,-9.4083709,-36.6312729,Sem CEP
Sem nome,clothes,-9.4078862,-36.6317866,Sem CEP
Sem nome,mall,-9.4079226,-36.6318610,Sem CEP
Sem nome,mall,-9.4079213,-36.6320206,Sem CEP
Sem nome,mall,-9.4079061,-36.6321077,Sem CEP
NelSat,radiotechnics,-9.4079067,-36.6321828,Sem CEP
Sem nome,mall,-9.4079279,-36.6323001,Sem CEP
Sem nome,mall,-9.4079332,-36.6323538,Sem CEP
Serve Bem,supermarket,-9.4077228,-36.6337781,Sem CEP
É Bom,supermarket,-9.4096645,-36.6312047,Sem CEP
Júnior Auto Peças,tyres,-9.4186222,-36.6387349,Sem CEP
RL Construções,hardware,-9.4189588,-36.6387900,Sem CEP
Volkswagen,car,-9.4203498,-36.6232083,Sem CEP
Honda,motorcycle,-9.4217918,-36.6222078,Sem CEP
Extra,supermarket,-23.5144696,-46.5891149,02120-001
Nevatur,travel_agency,-27.8216431,-50.3135781,88509-322
Banrisul,bank,-26.9210138,-49.0634402,89010-000
Bradesco,bank,-26.9211648,-49.0631858,Sem CEP
Itaú,bank,-26.9206524,-49.0639363,Sem CEP
Lojas Colombo,furniture,-26.9210718,-49.0633295,Sem CEP
Supermercado Abevê,supermarket,-22.5347195,-55.7296599,Sem CEP
Hering,clothes,-26.9244963,-49.0824085,89010-694
Sem nome,vacant,-26.9179561,-49.0676851,Sem CEP
Castelinho da Havan,department_store,-26.9185331,-49.0663437,Sem CEP
Avenida,clothes,-22.5400913,-55.7290910,Sem CEP
Posto D'Miranda,convenience,-26.9053439,-49.0754528,Sem CEP
Posto Mimim,convenience,-26.8975243,-49.0737322,Sem CEP
Posto Sonei,convenience,-26.8233693,-49.0870856,Sem CEP
Kombat Móveis,furniture,-22.6719280,-50.4162997,Sem CEP
Canadá Automóveis,car,-22.6716848,-50.4157417,Sem CEP
Vardo Pneus,car_parts,-22.6721227,-50.4155664,Sem CEP
Minimercado Alexandria,convenience,-22.6965507,-50.2906895,Sem CEP
Germânica Haus,gift,-26.9157071,-49.0847577,Sem CEP
Villa Store,gift,-26.9156393,-49.0847966,Sem CEP
Francis Blu,gift,-26.9157687,-49.0847224,Sem CEP
Pátio Roraima Shopping,mall,2.8502827,-60.7068053,69311-137
Imperatriz,supermarket,-26.9944550,-48.6367950,88330-484
Banco do Brasil,bank,-16.6686135,-49.2732139,Sem CEP
Sem nome,car_repair,-16.6666412,-49.2714728,Sem CEP
Balneário Shopping,mall,-26.9929546,-48.6471712,88339-005
Supermercado Carnaúba,supermarket,-3.7884458,-38.4723800,60834-005
Guadaim Móveis e Eletro,furniture,-22.6649003,-50.4220823,Sem CEP
Supermercados Avenida - Loja 4,supermarket,-22.6655890,-50.4249638,Sem CEP
Pane'Doro,bakery,-26.9020249,-49.0882743,89035-200
Banco do Brasil,bank,-26.9229046,-49.1011105,Sem CEP
Sem nome,supermarket,-18.4145159,-49.2160153,Sem CEP
MAUDI TOYOTA,car,-18.4135832,-49.2444141,75536-100
Maudi Volkswagen,car,-18.4133321,-49.2450715,Sem CEP
Urca Honda,car,-18.4107621,-49.2477811,Sem CEP
FORD Regivel,car,-18.4082533,-49.2543009,Sem CEP
Koncarnes,butcher,-20.5210747,-54.6207972,Sem CEP
Realeza,butcher,-20.5209058,-54.6204650,Sem CEP
Sem nome,vacant,-26.9187523,-49.0666016,Sem CEP
Quero-Quero,yes,-29.6896683,-53.8039869,97050-002
Americanas,department_store,-29.6875888,-53.8056222,97050-000
Badenfurt Auto Peças,car_parts,-26.8816735,-49.1589736,Sem CEP
Ferro Velho BR-470,car_parts,-26.8809829,-49.1642610,Sem CEP
VW Caminhões Breitkopf,truck,-26.8797401,-49.1666046,Sem CEP
Zeus do Brasil,security,-26.8792065,-49.1715552,89070-200
Lojas Veste 10 Mais,clothes,-26.9204290,-49.0659818,Sem CEP
Casa Brueckheimer,fabric,-26.9203898,-49.0652265,Sem CEP
Centro Comercial Borba,mall,-26.9202619,-49.0654432,Sem CEP
Sem nome,convenience,-25.1873606,-49.3158238,Sem CEP
Destak,car_repair,-26.9129999,-49.0778690,Sem CEP
Macuca,gift,-26.9152192,-49.0847500,Sem CEP
Cervejaria Blumenau,alcohol,-26.9153212,-49.0846946,Sem CEP
Pontinho,gift,-26.9155335,-49.0845804,Sem CEP
Armazém Blumenau,gift,-26.9154559,-49.0846226,Sem CEP
Kunst Haus,gift,-26.9155730,-49.0848346,Sem CEP
Butike do Turista,gift,-26.9154426,-49.0849094,Sem CEP
Belim Presentes e Souvenirs,clothes,-26.9153363,-49.0849703,Sem CEP
Pontinho,gift,-26.9152591,-49.0850147,Sem CEP
Schluck,alcohol,-26.9153038,-49.0848346,Sem CEP
Sem nome,hairdresser,-13.3991450,-41.6439826,Sem CEP
Avatim,gift,-26.9152744,-49.0847201,Sem CEP
L'Art Desing,furniture,-23.6719777,-46.5365877,Sem CEP
Centro Comercial Everest,mall,-26.9156437,-49.0720531,Sem CEP
Ponto Frio São Bernardo do Campo 4,department_store,-23.7065792,-46.5514837,Sem CEP
Supermercado Mano a Mano,supermarket,-0.8539206,-48.1431584,Sem CEP
Concessionaria Inga Caminhões Mercedes-Benz,car_repair,-18.3644182,-49.2130722,Sem CEP
CASE Goiasmaq,car,-18.3657972,-49.2131321,Sem CEP
Leal Auto Mecanica de Caminhões,car_repair,-18.3668127,-49.2122561,Sem CEP
RodoTruck,car_repair,-18.3677649,-49.2130417,Sem CEP
153 Auto Peças e Centro de Serviços,car_repair,-18.3679013,-49.2120329,Sem CEP
Belcar Caminhões VW,car,-18.3694398,-49.2123590,Sem CEP
Concessionaria Suecia Volvo,car_repair,-18.3664343,-49.2129214,Sem CEP
O Boticário,perfumery,-26.9206558,-49.0644470,Sem CEP
Paineras Shopping,mall,-23.1850236,-46.8930839,13209-090
Obenaus Baterias,car_parts,-26.9161458,-49.0718824,Sem CEP
Rekynt & Sabor Padaria e Confeitaria,bakery,-26.9162860,-49.0687130,Sem CEP
Engecop Blucopy,copyshop,-26.9169234,-49.0687999,Sem CEP
Milium,doityourself,-26.9149720,-49.0693037,Sem CEP
Planeta Blu,variety_store,-26.9149307,-49.0690719,Sem CEP
Dubai Brasil,variety_store,-26.9153618,-49.0692387,Sem CEP
Sicoob,bank,-26.9152627,-49.0693945,Sem CEP
Juby Modas,boutique,-20.3368452,-40.3063288,Sem CEP
Fio a Fio Armarinho e Aviamentos,fabric,-20.3365374,-40.3066455,Sem CEP
Deja Modas,boutique,-20.3366759,-40.3065148,Sem CEP
Sedução Fatal,boutique,-20.3367585,-40.3063467,Sem CEP
Blu Componentes,electronics,-26.9155867,-49.0718606,Sem CEP
Trimania Cap,lottery,-26.9157983,-49.0715630,Sem CEP
Viacredi Amadeu da Luz,bank,-26.9152730,-49.0700413,Sem CEP
Banco do Vale,money_lender,-26.9156140,-49.0713399,Sem CEP
Freak Barbearia,hairdresser,-26.9148834,-49.0703812,Sem CEP
Blusol,money_lender,-26.9150803,-49.0706069,Sem CEP
Verità,beauty,-26.9156765,-49.0714239,Sem CEP
Sicredi,bank,-26.9149849,-49.0700238,Sem CEP
Casas Bahia,furniture,-26.9223728,-49.0619509,Sem CEP
Koerich,furniture,-26.9221208,-49.0622272,Sem CEP
Sem nome,mall,-23.7218317,-46.5423042,Sem CEP
Sem nome,vacant,-26.9156767,-49.0732273,Sem CEP
Dona Hilda Confeitaria,bakery,-26.9075380,-49.0800227,Sem CEP
LCR Motos,motorcycle,-26.9086506,-49.0813058,Sem CEP
Shopping Feira,mall,-18.8561457,-41.9477338,Sem CEP
Bradesco,bank,-18.8559301,-41.9452748,Sem CEP
Itaú,bank,-18.8558240,-41.9453519,Sem CEP
Coelho Diniz,supermarket,-18.8920822,-41.9516348,Sem CEP
Banco do Brasil,bank,-18.8848619,-41.9487737,Sem CEP
Empório Pneus,tyres,-18.8861737,-41.9491017,Sem CEP
Banco do Brasil,bank,-19.8162255,-41.4381515,Sem CEP
Mundo do Bebê,baby_goods,-26.9155122,-49.0717673,Sem CEP
Officina,car_repair,-9.4166470,-36.6350326,Sem CEP
Sem nome,supermarket,-9.4166103,-36.6343401,Sem CEP
Sem nome,car,-23.1814776,-46.8790500,Sem CEP
Sem nome,car,-23.1822726,-46.8785556,Sem CEP
Russi Supermercados,supermarket,-23.1861887,-46.8754966,Sem CEP
Home Center,furniture,-9.4094113,-36.6315901,Sem CEP
Clinicar,car_repair,-29.6846482,-53.7931902,97050-140
Sem nome,car_repair,-29.6856687,-53.7981654,97050-140
Sem nome,car,-16.7301880,-49.2422531,Sem CEP
Concessionária VW Belcar Caminhões,car,-16.7149876,-49.2358308,Sem CEP
Concessionária VW Belcar,car,-16.7165228,-49.2371162,Sem CEP
Decathlon,sports,-16.7126412,-49.2341584,Sem CEP
Sem nome,car,-16.7167299,-49.2382915,Sem CEP
Sem nome,car,-16.7162553,-49.2378869,Sem CEP
Cocipa,mall,-21.7680007,-50.9615255,Sem CEP
Sem nome,supermarket,-9.7331555,-36.6518567,Sem CEP
Mega Moda Park,mall,-16.6615451,-49.2538428,74.653-100
Sem nome,yes,-8.1953357,-35.5615264,Sem CEP
Boa Supermercados,supermarket,-23.1971936,-46.8745851,Sem CEP
Mecânica Gregory,car_repair,-29.4919015,-51.9357554,Sem CEP
Supermercado Noeli Caio,supermarket,-29.4812475,-51.9599828,Sem CEP
Cataratas JL Shopping,mall,-25.5331313,-54.5750737,85863-000
Banco do Brasil,bank,-23.1821741,-50.6491200,Sem CEP
Cidade Canção Loja 1,supermarket,-23.1838577,-50.6493026,86300-000
Biancar,car,-23.4811016,-46.6921064,Sem CEP
Bradesco,bank,-3.7401342,-38.5912079,60356-675
Ortobom,bed,-16.6772038,-49.2673566,Sem CEP
Banco do Brasil,bank,-16.6770909,-49.2669379,Sem CEP
Sem nome,yes,-16.6769388,-49.2663920,Sem CEP
Supermercado Pró-Brazilian,supermarket,-16.6766661,-49.2659487,Sem CEP
Shopping Vilarte,craft,-5.8734785,-35.1800781,Sem CEP
Mineração Caieiras,hardware,-23.5381974,-46.6899057,05020-010
Druziki,supermarket,-25.4570108,-49.5308641,Sem CEP
Mercearia AVC,convenience,-24.1085158,-48.3716076,Sem CEP
GBarbosa,supermarket,-11.1467407,-37.6189514,Sem CEP
Sem nome,yes,-16.6783075,-49.2710723,Sem CEP
Lojas Quero-Quero,hardware,-29.7108567,-53.8113441,Sem CEP
Sul cores,paint,-29.6992109,-53.8115665,Sem CEP
Sem nome,car,-29.6978882,-53.8095819,97060-001
Leve Mais Atacado,supermarket,-29.7090725,-53.8120234,Sem CEP
Localiza Seminovos,car,-29.7052280,-53.8049108,Sem CEP
Mario Automóveis,car,-29.7015422,-53.8145091,Sem CEP
Posto Medianeira,convenience,-29.7000163,-53.8119873,Sem CEP
Agrotec Mahindra,tractor,-29.7136208,-53.8099949,Sem CEP
LC Motopeças,car_parts,-29.7013679,-53.8128228,97060-001
Codiel,car_repair,-29.6977214,-53.8091773,Sem CEP
Mini Mercado Christo,convenience,-29.7086630,-53.8020509,Sem CEP
Base Máquinas e Ferramentas,yes,-29.6941066,-53.8167886,97015-661
Padaria Triunfo,bakery,-29.6928606,-53.8147236,97015-070
Zimmermann Distribuidora,wholesale,-29.6926456,-53.8147891,97015-070
Lourdinha Amorim Cabelo e Pele,hairdresser,-29.6919984,-53.8118552,97015-110
Mada Saúde e Bem Estar,beauty,-29.6929367,-53.8114923,97015-190
Auto Posto Bittencourt Ltda,convenience,-29.6972096,-53.8179325,Sem CEP
Reffinatha Espaço Mulher,clothes,-29.6926704,-53.8134720,97015-070
Moto Sul,motorcycle,-29.6945360,-53.8122664,Sem CEP
Leroy Merlin Curitiba Atuba,doityourself,-25.3876535,-49.2008715,Sem CEP
Banco do Brasil,bank,-24.2863269,-47.4573058,Sem CEP
Empório Beer,beverages,-13.2711568,-50.1608734,Sem CEP
Sem nome,bakery,-13.2717681,-50.1623395,Sem CEP
Empório Beer,supermarket,-13.2721709,-50.1624840,Sem CEP
Lotérica Araguaia,lottery,-13.2719009,-50.1626679,Sem CEP
Supermercado Triângulo,supermarket,-13.2729133,-50.1636529,Sem CEP
Cervejão,beverages,-13.2729907,-50.1644115,Sem CEP
Supermercados da ilha,supermarket,-24.2865742,-47.4560298,Sem CEP
Amor em Pedaços,confectionery,-21.1877437,-43.9775686,Sem CEP
Supermarcato,supermarket,-21.1887636,-43.9771545,Sem CEP
DoceLar - Suepermercado,supermarket,-14.2227116,-42.7764947,Sem CEP
Mercado Pinheiro,supermarket,-29.7075164,-53.8211611,97070-220
Oficina da Beleza,beauty,-29.7052018,-53.8211720,Sem CEP
Costaneira,hardware,-29.7037510,-53.8169168,97070-805
Pintura Automotiva e Chapeamento,car_repair,-29.7033464,-53.8218522,Sem CEP
A1000 Veículos,car,-29.7002315,-53.8239296,97020-001
Mercado Progresso,supermarket,-29.7015495,-53.8196227,97070-000
Peruzzo,supermarket,-29.7011674,-53.8234111,97070-270
Sicoob,bank,-29.7024386,-53.8184873,97070-000
Casa das Esteiras,yes,-29.6993803,-53.8220491,97070-000
Espaço Móveis,furniture,-29.7035956,-53.8170733,97070-805
Móveis Tijucas,furniture,-25.9262134,-49.1793977,Sem CEP
Bradesco,bank,-25.9255549,-49.1776744,Sem CEP
Panificadora Pães Schueda,bakery,-25.9270010,-49.1784469,Sem CEP
Aruatã,supermarket,-25.9258528,-49.1792462,Sem CEP
Negrelli,supermarket,-25.9227373,-49.1786310,Sem CEP
Dibacenter,furniture,-25.9229003,-49.1786631,83190-000
Caixa Econômica Federal,bank,-25.9203829,-49.1771916,Sem CEP
LD Santos,supermarket,-25.9153601,-49.1672916,Sem CEP
Maranata,tyres,-25.9102263,-49.1604842,Sem CEP
Banco do Brasil,bank,-24.3199823,-46.9959868,Sem CEP
Extra Supermercado,supermarket,-24.3202419,-46.9952130,Sem CEP
Mundo Nerd Assistência Técnica,mobile_phone,-21.1874432,-43.9789637,36212-000
Supermarcato Central,supermarket,-21.1876205,-43.9788445,Sem CEP
Bradesco,bank,-25.4503000,-49.2849992,Sem CEP
Armazém Villa Verde,convenience,-25.4497838,-49.2824301,Sem CEP
Supermercado Jaú Serve,supermarket,-22.4981483,-48.5570470,Sem CEP
Orlando,hairdresser,-20.4615833,-54.6200432,79002-185
Loja Piracema,variety_store,-22.4974660,-48.5569581,Sem CEP
Archer,supermarket,-27.0760592,-48.8883868,Sem CEP
Stop Shop,mall,-27.0757289,-48.8881910,88352-502
FIP - Feira da Moda,mall,-27.0762789,-48.8870407,88352-502
Lojão Progresso,furniture,-26.8490508,-49.0828705,Sem CEP
Posto Cidade Nova,convenience,-26.8460202,-49.1158042,Sem CEP
Hiper GBarbosa,supermarket,-12.1395709,-38.4131536,Sem CEP
Caixa Econômica Federal,bank,-12.1382147,-38.4141955,Sem CEP
Ultralar Construções,doityourself,-10.9197429,-37.6730932,Sem CEP
Station Mall,mall,-22.9703337,-43.3618939,22775-004
Pafer Ferros,yes,-29.6961600,-53.7376032,97110-800
Sem nome,car_repair,-23.7170065,-46.5509444,Sem CEP
Caixa Econômica Federal,bank,-19.3981354,-54.5701074,Sem CEP
DPaschoal,car_repair,-27.5997953,-48.5449671,Sem CEP
Mercado Martins,supermarket,-24.1008702,-48.3662588,Sem CEP
Torra Torra,clothes,-20.8100921,-49.3776460,Sem CEP
Santander,bank,-19.3984936,-54.5709636,Sem CEP
Sem nome,car_repair,-23.7169844,-46.5561411,Sem CEP
Alpinia Veiculos,car,-20.8389134,-49.3557592,Sem CEP
Leroy Merlin,department_store,-20.8372264,-49.3575767,Sem CEP
Makro,wholesale,-20.8376649,-49.3653152,Sem CEP
Shopping Litoral Atacadista,clothes,-20.8863206,-49.3140609,Sem CEP
Bicho Mania,pet,-26.9123150,-49.0797752,Sem CEP
Someg,radiotechnics,-26.9138587,-49.0758906,Sem CEP
Lages Pneus,tyres,-27.8093575,-50.3179072,Sem CEP
Supermercado Asun,supermarket,-30.0501494,-51.2123188,Sem CEP
Dicave Volvo Caminhões e Ônibus,truck,-26.4374221,-48.8107629,89245-000
Auto Elétrico Carlão,car_repair,-21.7796104,-48.1801468,14801-250
Casa de Carnes Borsari,butcher,-21.7797312,-48.1808435,Sem CEP
Tenda Atacado,supermarket,-22.0392184,-47.8602832,Sem CEP
Terra Firme Produtos Agropecuários,hardware,-15.2475258,-40.2481246,Sem CEP
Da Fazenda Paes Ultracongelados,bakery,-23.5595099,-46.5010547,03582-110
Centro Comercial Mirage Mall,mall,-3.0741549,-60.0315374,Sem CEP
Banco do Brasil,bank,-7.0821040,-41.4561886,Sem CEP
Supermercado Bolachão,supermarket,-22.8586173,-47.1500642,Sem CEP
Supermercado Líder,supermarket,-1.4390217,-48.4834642,Sem CEP
Supermercado Atacarejo,supermarket,-15.2523292,-40.2527498,45700-000
Supermercado Y Yamada,supermarket,-1.4058783,-48.4369962,Sem CEP
Bom Gosto,supermarket,-1.4039363,-48.4416586,Sem CEP
Santander,bank,-21.1594634,-47.8475332,Sem CEP
Banco do Brasil,bank,-21.1590408,-47.8472554,Sem CEP
Bradesco,bank,-21.1586830,-47.8469368,Sem CEP
Universitáriu's,hairdresser,-29.7023930,-53.7167108,Sem CEP
Assaí Atacadista,supermarket,-23.5374177,-46.2953921,08674-015
Suvep,car,-23.5385491,-46.2950255,Sem CEP
Italar Presentes,houseware,-15.2457980,-40.2475593,Sem CEP
Sem nome,newsagent,-15.2458377,-40.2462509,Sem CEP
Bazar Camargo,haberdashery,-15.2457663,-40.2474526,45700-000
Roupa Nova,clothes,-15.2457904,-40.2476551,45700-000
Vivo,mobile_phone,-19.5358018,-40.6294403,Sem CEP
Itaú,bank,-19.5350526,-40.6292366,29700-070
Moto For,motorcycle,-16.6775779,-49.2684287,Sem CEP
Une Medical - Produtos para saúde,medical_supply,-16.6770004,-49.2684925,74075-030
Moto For,motorcycle,-16.6769534,-49.2683088,Sem CEP
Moto For,motorcycle,-16.6769558,-49.2681836,Sem CEP
Camelódromo de Campinas,mall,-16.6731277,-49.2853786,Sem CEP
It Center,mall,-1.4163114,-48.4789686,Sem CEP
Milium,doityourself,-26.8228398,-49.0900051,Sem CEP
Mercado Schmidt,supermarket,-26.8266713,-49.0289616,Sem CEP
Sem nome,vacant,-26.8634476,-49.0927166,Sem CEP
Príncipe dos Colchões,bed,-23.7035991,-46.5531732,09725-210
Sweet Dream Colchões,bed,-23.7029090,-46.5533361,09725-210
Doutor do Sono Colchões,bed,-23.7030587,-46.5533107,09725-210
Colchões Orthobom,bed,-23.7022287,-46.5534756,Sem CEP
Shopping Liberdade / SAC Liberdade,mall,-12.9518467,-38.4995346,Sem CEP
Vargem Grande Portal Shopping,mall,-22.9866707,-43.4898891,Sem CEP
Vidraçaria San Remo,frame,-25.5365358,-49.1991531,Sem CEP
Bradesco,bank,-2.6991697,-59.7002700,Sem CEP
Sem nome,vacant,-26.9229544,-49.0602447,Sem CEP
Sem nome,convenience,-21.2191411,-47.7921259,Sem CEP
Irajá Material de Construção,hardware,-21.2189087,-47.7938564,14021-587
Botega do Richter,wine,-26.4839101,-49.0852249,Sem CEP
Doce Mel Aluguel de Trajes,clothes,-26.4834409,-49.0846800,Sem CEP
Maxflex Megastore,bed,-25.4655889,-49.3086531,Sem CEP
Banco do Brasil,bank,-10.2115652,-36.8377720,Sem CEP
Caixa Econômica Federal,bank,-10.2097822,-36.8370585,Sem CEP
Posto Cambirela,convenience,-27.7218554,-48.6454234,88138-788
Sem nome,convenience,-27.7219626,-48.6456226,Sem CEP
Supermercados Joanin,supermarket,-23.6286166,-46.5672838,09540-280
Varejão das Fábricas,fabric,-15.2453468,-40.2457646,Sem CEP
Loja Fossati,department_store,-27.2851427,-50.5785719,89520-000
Sem nome,supermarket,-24.2433561,-51.6731902,Sem CEP
Sem nome,kiosk,-1.4692390,-48.5059456,Sem CEP
A Vencedora,general,-15.2447398,-40.2426696,Sem CEP
Sem nome,convenience,-24.0972247,-48.3650884,Sem CEP
Supermercado Panorama,supermarket,-21.0174650,-49.4984958,Sem CEP
Mateus Supermercado,supermarket,-1.4042093,-48.4487661,Sem CEP
Donna Padaria,bakery,-23.1961779,-45.8776198,12216-510
Casa Lago,hardware,-15.2462186,-40.2446081,Sem CEP
Madeireira Camobi,yes,-29.7052333,-53.7105169,Sem CEP
Oficina do Alemão,car_repair,-29.7063972,-53.7090254,97105-130
João Sachet,car_repair,-29.7057337,-53.7084526,Sem CEP
Banco do Brasil,bank,-20.9174529,-49.4479926,Sem CEP
Líder Supermercado,supermarket,-20.9248441,-49.4576710,Sem CEP
